year,context,cluster
2,hülya kılınç ve murat ağırel hâlâ cezaevinde bunlara isnat edilen suç mi t mensubunun cenazesini haber yapmak suretiyle mi t kanunu,20
2,konuda mi t kanunu yla ilgili sayın cumhurbaşkanımıza oradan bir suç oluşturmaya dönük çok zorladı sayın engin altay mi t kanunu,20
2,olduğunu ifade ediyor bu ifşayı yapmak gazetecilik değildir gazeteciler de suç işleyince cezasını çekerler herkeste her vatandaşta olduğu gibi mikrofon otomatik,21
2,işten çıkarmalara son verilmeli bu kanunla düzeltilmelidir yüz kızartıcı bir suç ya da işe gitmeme dışında işten çıkarma olmamalı mahkeme kararıyla,20
2,haksız ve hukuksuz yere tutuklu dernek kurmak bildiri dağıtmak yürümek suç konuşmak partiye girip çıkmak piknik yapmak konser düzenlemek suç yani,18
2,yürümek suç konuşmak partiye girip çıkmak piknik yapmak konser düzenlemek suç yani tüm faaliyetler suç öyle ki gençlerin hangi kitabı okuyacağına,9
2,girip çıkmak piknik yapmak konser düzenlemek suç yani tüm faaliyetler suç öyle ki gençlerin hangi kitabı okuyacağına dahi iktidar karar veriyor,9
2,okuyacağına dahi iktidar karar veriyor bunun dışına çıkınca bu da suç çantasında politika ve siyasetle ilgili kitap taşıyınca örgüt üyesi sayılıyor,20
2,seçildi hiçbir şey yoktu ancak aniden üç dört ay içerisinde suç makinesine mi dönüştüler bülent turan çanakkale yargıtay aşaması var temyizi,24
2,herkese sunduğu ve inanmasını istediği senaryo şuydu i nanacaksınız bunlar suç makinesine dönüştü hayır arkadaşlar böyle değil herkes biliyor ki seçimlerden,14
2,aziz oruç 11 aralıktan bu yana gözaltında tutulmaktadır gazetecilik faaliyeti suç değildir aziz oruç derhâl serbest bırakılmalıdır dünyadaki basın özgürlüğü listesinde,21
2,olmanın öncelikli şartı güçlü bir aile yapısına sahip olmaktan geçer suç ve kötü alışkanlıklarda ilk siper ailedir bunun için aileyi dışlayan,18
2,bireyin geleceğine dair hukuk güvenliği sağlanmalıdır ceza yargılamalarında masumiyet karinesi suç ve cezaların şahsiliği şüpheden sanık yararlanır gibi evrensel hukuk ilkelerine,18
2,den öğretmen gelmesi engellenmiş çocuklarımızın okul bahçelerinde bile türkçe konuşmaları suç sayılmaktadır oysa ki dilini ve dinini düzgün öğrenen bir çocuğun,25
2,avrupa ülkesi parlamentolarında kabul edilmiştir ve bazı ülkelerde de inkârı suç sayılmaktadır ermeni soykırım iddiaları aynı zamanda okullarda ders kitaplarına da,20
2,le bütün yasaları ayaklar altına alır yüzde 300 için işlemeyeceği suç yoktur asılmayı bile göze alır bunu müteahhitlere hatırlatmak lazım kentinizdeki,25
2,teklifi getiriyorlar önümüze anayasa nın 153 üncü maddesini çiğniyorlar yasamaya suç işletiyorlar yargıya da işletecekler yürütme de suç işliyor bakın türkiye,17
2,maddesini çiğniyorlar yasamaya suç işletiyorlar yargıya da işletecekler yürütme de suç işliyor bakın türkiye de hukuksuzluk bitmiyor yusuf bilge tunç aylardır,17
2,türk hukuk geleneğinde devletlerinde insan kaçırma gibi hukuk dışı bir suç olmamıştır olmayacaktır ama kardeşim eşinin çocuklarının yanında kaçırılıyor insanlar mahallenin,23
2,buna benzer onlarca olaya tanıklık ettik yaşadık artık kürtleri öldürmenin suç olarak görülmediği bir dönemi yaşıyoruz değerli arkadaşlar biz 5 vekil,18
2,yapılan bir basın açıklamasına katıldıkları için gözaltına alındılar beş yıldır suç olmayan bu mesele bugün suç olarak görülmüş savcı bunları çağırıyor,20
2,için gözaltına alındılar beş yıldır suç olmayan bu mesele bugün suç olarak görülmüş savcı bunları çağırıyor adliyenin içerisinde kendi makam odasında,24
2,duraklarında asılan yahudileri ve hristiyanları hedef gösteren afişler için yapılan suç duyurusu takipsizlikle sonuçlandı malatya zirve yayınevi katliamını unutmayalım bunları konuşurken,20
2,türk vatandaşları aleyhine ister türk vatandaşı ister yabancı her kim suç işliyorsa savcılarımız bunları türkiye de de takip ediyor onları da,23
2,anayasal düzenimize karşı hukukumuza karşı birlik ve beraberliğimize karşı bir suç işlendiği iddiasıyla bir görevden alma söz konusuysa bunların da yasal,18
2,yani türkiye filistin le alakalı bir meselede taraf olduğu zaman suç mu işliyor almanya da yaşayan soydaşlarımızla alakalı bir meseleyle ilgili,23
2,sonra anlatacağım anadolu ajansı ve trt ye bakınca âdeta bir suç örgütü gibi yönetiliyor değerli arkadaşlar i ktidar yozlaştırır mutlak iktidar,20
2,mutlak iktidar mutlak yozlaştırır önemli bir söz devletin bazı kurumları suç örgütü gibi yönetiliyor bakın size birkaç örnek vereceğim atatürk ün,22
2,partilere de buradan teşekkürlerimi sunuyorum değerli arkadaşlar anadolu ajansı bir suç örgütü gibi yönetildi yetmedi bir de âdeta suç örgütü gibi,18
2,ajansı bir suç örgütü gibi yönetildi yetmedi bir de âdeta suç örgütü gibi yönetilen bir kurum trt var uzunca bir süreden,18
2,veli bey toparlayın veli ağbaba devamla toparlıyorum sayın başkanım boşuna suç örgütü demiyorum bakın mi t in ve emniyetin arayıp bulamadığı,20
2,türkmenlerdir kürtlerdir anadolu ajansı ve trt ye gelince bunlar bir suç örgütü değil bu milletin göz bebeği kuruluşlardır iktidarın değil milletin,23
2,cinayet iddiasını incelemek için olay yerine giden gazeteciler nasıl bir suç işlemiş olabilir ki gözaltına alınıyorlar akıl alır gibi değil yani,17
2,bir başka örneğidir giresun daki savcının bu yaptıkları gazetecilik yapmak suç değildir bunu hâlâ anlayamadı bazı savcılar 184 tbmm b 18,20
2,bir kez daha söyleyelim gazetecilerin hepsi serbest bırakılmalıdır gazetecilik yapmak suç değildir ama öyle bir iktidar anlayışıyla karşı karşıyayız ki değinmek,21
2,affediliyor algısının oluşmasına ve yeni yapılar yapmasına sebep olmuştur burada suç vatandaşta değildir suç seçim döneminde sırf milletin oylarını almak için,20
2,ve yeni yapılar yapmasına sebep olmuştur burada suç vatandaşta değildir suç seçim döneminde sırf milletin oylarını almak için sesini çıkarmayan iktidarındır,20
2,biz cezai müeyyidelerin artırılmasından yanayız ve özellikle de şu iki suç için bir kadınlarımızı haksız ve hukuksuz bir şekilde hunharca isteyerek,18
2,faaliyeti olmaz ömer fehti gürer niğde bilerek anayasa yı ihlal suç ramazan can devamla gerek adalet komisyonu gerekse türkiye büyük millet,23
2,altay çıkarın bu talimatları alın bu talimatları gidin cumhuriyet başsavcılığına suç duyurusunda bulunun niye yapmıyorsunuz bunu niye yapmıyorsunuz bunu ali mahi,20
2,nasıl şimdi insanlar i şkence var diye bangır bangır bağırıyor suç duyurularında bulunuyor dövülüyoruz tehdit ediliyoruz diyor biz de onlar adına,20
2,kolu kırıldı polis bir milletvekilinin kolunu kırdı ve milletvekili arkadaşımız suç duyurusunda bulundu tahmin edin savcılık ne karar verdi müdahale hukuka,18
2,mercidir anayasa mahkemesi peki biz de ne anayasa mahkemesi iktidarın suç ortağı iktidarın yaptıklarını aklayan ve kendince yeni kararlar ihdas eden,20
2,rakamlar bizim açımızdan doğru olan rakamlardır şimdi sanki ak parti suç işleyen bir yapıymış gibi sürekli aym ak parti nin suç,18
2,suç işleyen bir yapıymış gibi sürekli aym ak parti nin suç ortağı ak parti nin suçlarını aklayan bir yapı aym ye,17
2,her bir milletvekili duyarlı bir milletvekili aksi bir uygulama görürse suç duyurusunda bulunur bunun ötesinde iktidar ne yapacak kanuni anlamda düzenleyecek,18
2,açıklaması burada sayıştay başkanı kayyum atanan belediyelerle ilgili herhangi bir suç duyurusu var mıdır sorumuza açıklamasında diyor ki 31 müzakerenin tamamına,20
2,bir şey değil insan hakları ihlalinin ötesinde bir şey savcı suç işlemiştir i ki dün dersim de bir konser veren sevgili,18
2,sürece tutan savcılar yargı ve buna etki eden siyasi erk suç işliyor derhâl ve hemen serbest bırakılmalıdırlar bütçeye gelince sevgili kültür,20
2,hatta fetvalarla rüşvetçilere sahip çıkıldığına tanık olduk eski iktidar ve suç ortakları yayınca herkes duydu buna rağmen son vermediler doymak bilmez,20
2,cumhuriyet tarihinin en büyük soygun çarkını döndürmeye devam ediyorlar kurdukları suç düzenini sürdürmek için kutsal saydıklarınızı kirletmekten çekinmeyen yetim hakkı çalanlardan,20
2,mi yanasınız siyasal iktidarın ve isteklerini emir kabul eden yargının suç ortaklığıyla hapse atılan selahattin demirtaş ın figen yüksekdağ ın osman,23
2,yargı reformunu konuşarak geçirdik kanun yaptık haber ve eleştiri artık suç olmayacaktı ama gerçek hiç de öyle değil bu yıla girerken,20
2,ihbar ve şikâyetin soyut ve genel nitelikte olması veya konusunun suç oluşturmadığının açıkça anlaşılması hâlinde soruşturmaya yer yok si yok kararı,10
2,ihbar ve şikâyetin soyut ve genel nitelikte olması veya konusunun suç oluşturmadığının açıkça anlaşılması durumlarında 47 tbmm b 38 19 12,10
2,ve esasen evrensel hukukun genel ilkesi olan eleştiri haber vermenin suç oluşturmayacağına ilişkin genel ilke de tahkim edilmiş oldu bu konuda,20
2,tekrar okuyacağım dördüncü fıkrasına göre bu kişiler ancak görevleriyle ilgili suç sebebiyle haklarında soruşturma ve kovuşturma varsa görevden alınırlar peki i,20
2,bu kayyumların yaptıkları usulsüzlükler girdi asıl onlar görevi nedeniyle bir suç işlediler peki tek bir adım var mı yok ne oldu,17
2,bakın biz dosyaların hepsini tek tek inceliyoruz yok bomboş dosyalar suç muç yok ortada biz kürt düşmanı dediğimizde şuradan sıralardan zıplanıyor,18
2,partimiz terörize ediliyor hdp terörize ediliyor hdp nin katıldığı toplantılar suç unsuru yerel yönetimler kurulunun toplantısına katılması suç kabul ediliyor yerel,11
2,nin katıldığı toplantılar suç unsuru yerel yönetimler kurulunun toplantısına katılması suç kabul ediliyor yerel yönetimler kurulundan bir arkadaşımızla görüşmesi suç kabul,11
2,katılması suç kabul ediliyor yerel yönetimler kurulundan bir arkadaşımızla görüşmesi suç kabul ediliyor i şte bunlarla dosyalar hazırlıyorsunuz çıkıp o propagandasını,11
2,durumlar da yaşanıyor cezaevlerinde mesela trt 2 hiçbir cezaevinde izlenmiyor suç tipleri ne olursa olsun bütün mahpusların talep ettiği bir şey,20
2,var üzerine de dört yıllık hukuk fakültesi okudum böyle bir suç tipi bilmiyorum görmedim duymadım benden daha deneyimli arkadaşlar varsa onlar,14
2,öğrenmenin yaşı yeri ve zamanı yoktur ama maalesef böyle bir suç tipi böyle bir tanımlama yok ve kişinin kendi röportajını kendine,14
2,özgürlükleri bırakın gösteri hakkını konuşmak iki satır yazı yazmak bile suç hâline geldi millete söz verip de sözünde durmayanlar ne yapıyor,25
2,kriterleri fevkalade şüphe uyandıran ve son derece anayasa ya karşı suç niteliğinde bir davranıştır bunu ifade etmek istedim başkan peki cahi,20
2,syanı ağrı dağı dersim sur cizre 1991 yılından itibaren siyasi suç olarak tırnak içerisinde terör suçu olarak yasalaştırılan ve kayyum atamaları,24
2,sağlıkta millî eğitimde diğer kurumlarda çalışanlar herhangi bir yüz kızartıcı suç olmadıktan sonra görevlerine devam edebiliyorlar ama belediyedekilerin mecburen her yıl,20
2,dünyada eşi benzeri görülmemiş eş başkanlık ve eşit temsiliyet uygulamaları suç olarak yargılama dosyalarında yer almıştır eş başkanlarımızın seçim çalışmaları yerel,21
2,sorumlu eş genel başkan yardımcımız ve bağlı komisyonlarla yaptıkları görüşmeler suç unsuru yapılmıştır değerli milletvekilleri belediye eş başkanlarımız gizli tanık ifadeleriyle,20
2,düşüncenizden aldığımız referansla kadına yönelik her türlü şiddet suçunun özel suç kapsamına alınması ve iyi hâl indiriminin kaldırılması için ikinci yargı,20
2,gibi gösterilmesi doğru değil ama işledikleri hukuka aykırı herhangi bir suç ve eylem varsa hukuk devletinin görevi onu işleyenlerin yakasına yapışmaktır,17
2,musunuz adana merkeze 168 kilometre mesafeli saimbeyli ilçesindeki adliye binasının suç işlenmiyor gerekçesiyle kapatıldığı doğru mudur 25 köy ve merkezde 3,17
2,öcalan ın trt kurdî ye çıkarılması nedeniyle ankara cumhuriyet başsavcılığına suç duyurusunda bulunduk ancak kamu davasının açılmasını gerektirir yeterli şüphe oluşturacak,20
2,duyurusunda bulunduk ancak kamu davasının açılmasını gerektirir yeterli şüphe oluşturacak suç unsuru yokluğu nedeniyle osman öcalan ın geçmiş kişiliğinden ari olmak,20
2,verdik terörle mücadelenin maliyeti ise 1 5 trilyon dolar organize suç örgütü pkk abd den ayda 400 dolar maaş alan taşeron,21
2,kim tarafından gerçekleştirilirse gerçekleştirilsin gerekçesine bakılmaksızın her tür terörist eylemin suç oluşturduğunu ve haklı görülemez olduğunu belirtiyor 2178 sayılı karar terörün,20
2,nsan hakları sözleşmesi nin 6 ncı maddesinde düzenlenmiş olan bir suç ile itham edilen herkes suçluluğu yasal olarak sabit oluncaya kadar,20
2,teşekkür ederim sayın başkan sandıkta kazanamadığı belediyelerin başkanlarını görevden alan suç uydurup cezaevine gönderen iktidar aynı tehlikeli oyunu adana ceyhan da,20
2,teşekkür ediyorum sayın başkan sandıkta kazanamadığı belediyelerin başkanlarını görevden alan suç uydurup cezaevine gönderen iktidar aynı tehlikeli oyunu ceyhan da da,20
2,sonra olanlar suçlu böyle bir ceza sistemi yok fiile göre suç olup olmadığına karar verilir zamana göre karar verilmez eğer bir,14
2,örgütü ise zaten onun kuruluşunda vardır baştan itibaren buna göre suç fiili tanımlanır 2002 den önce suç değildi hepimiz görüştük kaynaştık,20
2,baştan itibaren buna göre suç fiili tanımlanır 2002 den önce suç değildi hepimiz görüştük kaynaştık koklaştık birlikte bu ülkeyi yönettik deyip,20
2,belgelerde bir diğer dikkat çeken kısım da öğrencilerin sorduğu ailem suç mu işledi sorusuna onlar suç işlemedi ancak düşüncelerine virüs bulaştı,12
2,kısım da öğrencilerin sorduğu ailem suç mu işledi sorusuna onlar suç işlemedi ancak düşüncelerine virüs bulaştı düşüncelerindeki bu virüs yok edildiğinde,12
2,olarak istiklal mahkemelerinde bugünlerde de çok bildiğimiz suçludan suça gitme suç uydurma yöntemiyle cezalandırılarak 23 kasım 1925 te ilginçtir ki yerel,18
2,bilerek isteyerek yaptım türkiye ve türk milleti için yaptım milliyetçiliği suç olarak kabul ediyorsanız ölünceye kadar bu suçun faili olacağım mevzu,23
2,tutsaklara resmen esir muamelesi yapılıyor tutsakların bu müdahalelere karşı yaptıkları suç duyuruları işleme alınmıyor üstelik tutsaklara disiplin cezası veriliyor spor atölye,17
2,güvenliğinden mesul gördüğümüz hükûmet yetkililerini de uyarıyorum hiç kimsenin kendini suç işleme imtiyazına sahipmiş gibi hissetmesi kabul edilebilir değildir buna vesile,17
2,bu konuda bu ifadelere muhatap olan oradaki bütün kişiler gerekli suç duyurusunda bulunmuşlar ve iş yargıya intikal etmiştir ömer fethi gürer,20
2,mer e yapılan yolsuzluk başvurusu üzerine tazminatsız işten çıkarılıp savcılığa suç duyurusunda bulunulmasından ve i smek in kursiyerlerinin verdiği ifadelerden sonra,20
2,doğrudan ya da dolaylı yoldan rol alan tüm ülkeler ağır suç işlemektedir krizin başlangıcından bugüne ak parti iktidarının yaklaşımı diğer dış,23
2,ömer faruk gergerli oğlu kocaeli büyük bir vebal işliyorsunuz diyorum suç işliyorsunuz diyorum suç işliyorsunuz ya bu maddenin neresini savunuyorsunuz ya,13
2,oğlu kocaeli büyük bir vebal işliyorsunuz diyorum suç işliyorsunuz diyorum suç işliyorsunuz ya bu maddenin neresini savunuyorsunuz ya el insaf yani,13
2,bu affın uygulanması ve bu affın uygulandığı yerin herhangi bir suç değil insanlığa karşı işlenmiş bir suç bir katliam olduğu düşünülürse,17
2,uygulandığı yerin herhangi bir suç değil insanlığa karşı işlenmiş bir suç bir katliam olduğu düşünülürse cumhurbaşkanının verdiği karar adalet ve kalkınma,17
2,ortadadır kanunlar hepimiz için bağlayıcıdır bir kısmımız için değil konusu suç teşkil eden işte 6 8 ekim olayları gibi yasin börü,18
2,iftiralar atılmaktadır kimileri için hakaretin düşünce özgürlüğü kimileri için eleştirinin suç sayıldığı günümüzde sayın cumhurbaşkanı veya hükûmeti eleştiren vatandaşları gözaltına alıp,20
2,alma hakkı da o kadar iyi gerçekleştirilmiş olur gazetecilik yapmak suç değildir bir kez daha söylemiş olayım teşekkür ediyorum başkan sayın,20
2,mağduru çocuklar olmamalı suçluluğu bir yana hukukun genel ilkelerine göre suç oluşturmayan muhalif görüşlerin bile cezalandırıldığı bir yönetim tarzında çocuk hakları,25
